sessionId,contentId,eventId
user-011040,1149671,0
user-011040,1149480,1
user-011041,1149664,0
user-011041,1149653,1
user-011041,1149671,2
user-011041,1149675,3
user-011042,1149584,0
user-011042,1149511,1
user-011042,1149526,2
user-011042,1149791,3
user-011042,1149819,4
user-011042,1149664,5
user-011042,1149920,6
user-011042,1149740,7
user-011042,1149784,8
user-011042,1149917,9
user-011042,1149892,10
user-011042,1149614,11
user-011043,1149759,0
user-011043,1149553,1
user-011043,1148822,2
user-011044,1148570,0
user-011044,1149927,1
user-011044,1149584,2
user-011045,1149757,0
user-011045,1147774,1
user-011045,1081544,2
user-011046,1149882,0
user-011046,1149864,1
user-011047,1149664,0
user-011047,1149623,1
user-011048,1149688,0
user-011048,1149427,1
user-011048,1149973,2
user-011049,1149740,0
user-011049,1149757,1
user-011050,1149892,0
user-011050,1149614,1
user-011050,1149663,2
user-011051,1115510,0
user-011051,1115510,1
user-011051,1149759,2
user-011052,1055354,0
user-011052,1149967,1
user-011052,1149943,2
user-011053,1149704,0
user-011053,1149553,1
user-011053,1149927,2
user-011053,1149729,3
user-011053,1149634,4
user-011054,1149671,0
user-011054,1149599,1
user-011054,1148570,2
user-011054,1149955,3
user-011055,1149757,0
user-011055,1149671,1
user-011055,1149739,2
user-011056,1149688,0
user-011056,1149688,1
user-011056,1149378,2
user-011056,1149688,3
user-011057,1149671,0
user-011058,1149892,0
user-011058,1149922,1
user-011059,1149892,0
user-011060,1149043,0
user-011060,1141090,1
user-011061,1149784,0
user-011061,1149675,1
user-011061,1149704,2
user-011061,1149512,3
user-011061,1149608,4
user-011061,1149043,5
user-011061,1149927,6
user-011061,1149892,7
user-011062,1149660,0
user-011062,1149796,1
user-011063,1149448,0
user-011064,1149759,0
user-011064,1149627,1
user-011064,1149996,2
user-011064,1149892,3
user-011065,1148570,0
user-011065,1149966,1
user-011066,1149211,0
user-011066,1143497,1
user-011066,1149008,2
user-011066,1141018,3
user-011067,1149560,0
user-011067,1149961,1
user-011067,1149955,2
user-011067,1149892,3
user-011068,1149671,0
user-011069,1149614,0
user-011070,1149923,0
user-011070,1149819,1
user-011071,1149892,0
user-011071,1149966,1
user-011072,1149660,0
user-011072,1149799,1
user-011072,1149677,2
user-011073,1149671,0
user-011074,1149599,0
user-011074,1149892,1
user-011075,1149671,0
user-011075,1149892,1
user-011075,1149663,2
user-011075,1149614,3
user-011076,1149935,0
user-011076,1149084,1
user-011077,1149647,0
user-011077,1149614,1
user-011077,1149917,2
user-011078,1149415,0
user-011078,1149671,1
user-011079,1149549,0
user-011080,1149729,0
user-011080,1149614,1
user-011080,1149955,2
user-011080,1149892,3
user-011081,1149656,0
user-011082,1149927,0
user-011082,1149628,1
user-011083,1149614,0
user-011083,1149892,1
user-011084,1149614,0
user-011085,1149933,0
user-011085,1149964,1
user-011086,1149945,0
user-011086,1149892,1
user-011087,1149623,0
user-011087,1149660,1
user-011088,1149617,0
user-011088,1149679,1
user-011088,1149671,2
user-011088,1149626,3
user-011089,1149623,0
user-011089,1149650,1
user-011089,1148570,2
user-011090,1149955,0
user-011090,1148869,1
user-011090,1149819,2
user-011090,1149892,3
user-011091,1149910,0
user-011091,1140527,1
user-011092,1149653,0
user-011092,1149626,1
user-011092,1149627,2
user-011092,1148570,3
user-011093,1149671,0
user-011093,1149955,1
user-011094,1149892,0
user-011094,1149927,1
user-011094,1149628,2
user-011095,1149558,0
user-011096,1149553,0
user-011096,1149675,1
user-011097,1148862,0
user-011098,1149671,0
user-011098,1149614,1
user-011099,1148570,0
user-011099,1149892,1
user-011099,1149917,2
user-011100,1149619,0
user-011100,1149619,1
user-011100,1149934,2
user-011100,1149911,3
user-011100,1149963,4
user-011101,1149093,0
user-011101,1104310,1
user-011102,1149245,0
user-011102,1075393,1
user-011103,1149412,0
user-011103,1148165,1
user-011104,1001346,0
user-011104,1001346,1
user-011105,1149672,0
user-011106,1149849,0
user-011106,1149647,1
user-011106,1149799,2
user-011107,1149941,0
user-011107,1149671,1
user-011108,1149592,0
user-011109,1149599,0
user-011109,1149653,1
user-011110,1149671,0
user-011110,1149043,1
user-011111,1149661,0
user-011111,1149671,1
user-011111,1149784,2
user-011112,1149630,0
user-011112,1148570,1
user-011113,1090710,0
user-011113,1013825,1
user-011113,1149682,2
user-011114,798566,0
user-011115,1149671,0
user-011115,1149489,1
user-011116,1149661,0
user-011116,1149626,1
user-011117,1149647,0
user-011117,1149784,1
user-011118,1149553,0
user-011118,1149614,1
user-011119,1083169,0
user-011119,1081461,1
user-011120,1149927,0
user-011120,1149675,1
user-011120,1149923,2
user-011120,1149740,3
user-011121,1149506,0
user-011121,1149558,1
user-011121,1148570,2
user-011121,1149157,3
user-011122,1149671,0
user-011122,1149882,1
user-011122,1149458,2
user-011122,1149880,3
user-011123,1149647,0
user-011123,1149740,1
user-011124,1149757,0
user-011125,1149671,0
user-011126,1149966,0
user-011126,1149892,1
user-011127,1149626,0
user-011127,1149618,1
user-011127,1149553,2
user-011127,1149757,3
user-011128,1149894,0
user-011129,1128939,0
user-011129,1142038,1
user-011129,1129119,2
user-011129,1063893,3
user-011129,1128939,4
user-011129,1063893,5
user-011130,1115746,0
user-011130,1113398,1
user-011131,1149961,0
user-011131,1149892,1
user-011132,1149317,0
user-011132,1149614,1
user-011133,1149623,0
user-011133,1149927,1
user-011134,1149747,0
user-011134,1148879,1
user-011135,1149627,0
user-011135,1149892,1
user-011136,1149675,0
user-011136,1149928,1
user-011136,1149840,2
user-011137,1149553,0
user-011138,1149671,0
user-011138,1149614,1
user-011139,1149928,0
user-011139,1148570,1
user-011139,1142460,2
user-011139,1007292,3
user-011139,1148977,4
user-011140,1149411,0
user-011140,1149628,1
user-011140,1149660,2
user-011141,1149675,0
user-011141,1149623,1
user-011142,1149599,0
user-011142,1149553,1
user-011142,1149627,2
user-011142,1149671,3
user-011142,1149996,4
user-011143,1149518,0
user-011143,1149864,1
user-011144,1133369,0
user-011144,1149614,1
user-011144,1149892,2
user-011145,1149676,0
user-011146,1149757,0
user-011146,1149892,1
user-011147,1149614,0
user-011147,1149892,1
user-011147,1130609,2
user-011147,1149757,3
user-011148,1149498,0
user-011148,1149671,1
user-011148,1149740,2
user-011148,1148418,3
user-011148,1149679,4
user-011148,1149759,5
user-011148,1149917,6
user-011148,1149892,7
user-011149,1149955,0
user-011149,1149892,1
user-011150,1149536,0
user-011150,1149584,1
user-011150,1149553,2
user-011150,1149647,3
user-011151,1149599,0
user-011151,1149335,1
user-011152,1149882,0
user-011153,1149553,0
user-011153,1149934,1
user-011154,1149415,0
user-011154,1149608,1
user-011155,1149688,0
user-011155,1149650,1
user-011156,1149671,0
user-011157,1149626,0
user-011157,1148804,1
user-011158,1149479,0
user-011159,1149892,0
user-011159,1149671,1
user-011160,1149653,0
user-011160,1149878,1
user-011161,1149398,0
user-011162,1149671,0
user-011162,1149757,1
user-011162,1149647,2
user-011163,1149955,0
user-011163,1149671,1
user-011163,1149892,2
user-011163,1149941,3
user-011164,1149637,0
user-011164,1149067,1
user-011165,1149671,0
user-011166,1149623,0
user-011166,1149671,1
user-011166,1149784,2
user-011167,1149783,0
user-011167,1149735,1
user-011167,1149656,2
user-011168,1148931,0
user-011168,1149059,1
user-011168,1149079,2
user-011169,1149626,0
user-011169,1149661,1
user-011169,1149502,2
user-011169,1149599,3
user-011170,1149458,0
user-011170,1149882,1
user-011170,1149671,2
user-011171,1149669,0
user-011172,1149852,0
user-011172,1149911,1
user-011172,1149885,2
user-011173,1149590,0
user-011173,1149592,1
user-011173,1149627,2
user-011173,1149757,3
user-011174,1149660,0
user-011174,1149792,1
user-011174,1149594,2
user-011174,1149671,3
user-011174,1149892,4
user-011174,1149931,5
user-011174,1149925,6
user-011175,1128838,0
user-011175,1073176,1
user-011176,1149599,0
user-011176,1149634,1
user-011176,1149614,2
user-011176,1149892,3
user-011176,1149917,4
user-011176,1149917,5
user-011177,1149535,0
user-011178,1133167,0
user-011178,1133167,1
user-011179,1148570,0
user-011179,1007292,1
user-011179,1142460,2
user-011180,1149878,0
user-011180,1149894,1
user-011180,1149663,2
user-011180,1149961,3
user-011180,1149819,4
user-011181,1149953,0
user-011181,1149411,1
user-011182,1149512,0
user-011182,1149977,1
user-011183,1149671,0
user-011183,1149672,1
user-011183,1149553,2
user-011183,1149892,3
user-011183,1149955,4
user-011183,1149961,5
user-011183,1149626,6
user-011184,1149614,0
user-011184,1149892,1
user-011185,1149671,0
user-011186,1149892,0
user-011186,1149791,1
user-011187,1149317,0
user-011188,1149671,0
user-011188,1149599,1
user-011189,1149412,0
user-011190,1149629,0
user-011190,1148086,1
user-011191,1139646,0
user-011191,1138654,1
user-011192,1149671,0
user-011192,1149599,1
user-011193,1149671,0
user-011193,1149892,1
user-011194,1149783,0
user-011194,1149656,1
user-011194,1131192,2
user-011194,1089243,3
user-011194,1100615,4
user-011194,1118510,5
user-011195,1149030,0
user-011195,1149704,1
user-011196,1149757,0
user-011196,1149850,1
user-011197,1149925,0
user-011197,1149961,1
user-011198,1149688,0
user-011198,1149688,1
user-011198,1149573,2
user-011199,1149961,0
user-011199,1149454,1
user-011200,1149671,0
user-011201,1149911,0
user-011201,1149892,1
user-011201,1149917,2
user-011202,1149671,0
user-011202,1149544,1
user-011202,1149576,2
user-011203,1149671,0
user-011204,1149679,0
user-011204,1149095,1
user-011204,1149430,2
user-011205,1149498,0
user-011205,1149923,1
user-011206,1149955,0
user-011206,1149614,1
user-011206,1149967,2
user-011207,1149671,0
user-011207,1149660,1
user-011207,1149043,2
user-011207,1149675,3
user-011207,1149759,4
user-011207,1149927,5
user-011207,1149955,6
user-011207,1149955,7
user-011208,1149683,0
user-011209,1149553,0
user-011209,1149671,1
user-011210,1149534,0
user-011210,1149569,1
user-011210,1149892,2
user-011210,1146699,3
user-011210,1149663,4
user-011210,1149917,5
user-011211,1149614,0
user-011211,1149927,1
user-011212,1022228,0
user-011212,1041179,1
user-011213,1149448,0
user-011213,1148778,1
user-011214,1148570,0
user-011215,1149432,0
user-011215,1149553,1
user-011216,1103666,0
user-011216,1140726,1
user-011217,805696,0
user-011218,1149671,0
user-011218,1149614,1
user-011218,1149955,2
user-011218,1149892,3
user-011219,1149675,0
user-011220,1147932,0
user-011220,1149961,1
user-011220,1149957,2
user-011221,1149757,0
user-011221,1149614,1
user-011221,1149892,2
user-011222,1149671,0
user-011222,1149599,1
user-011222,1149626,2
user-011222,1149664,3
user-011223,1149799,0
user-011223,1149599,1
user-011224,1149961,0
user-011224,1149955,1
user-011224,1149614,2
user-011224,1149880,3
user-011224,1149996,4
user-011225,1149558,0
user-011225,1149927,1
user-011226,1149664,0
user-011226,1149963,1
user-011227,1149671,0
user-011228,1149740,0
user-011228,1149653,1
user-011228,1148570,2
user-011228,1148570,3
user-011229,1148570,0
user-011229,1149952,1
user-011230,1149671,0
user-011230,1149480,1
user-011231,1149599,0
user-011231,1149499,1
user-011231,1149671,2
user-011232,1149634,0
user-011232,1149620,1
user-011232,1148570,2
user-011232,1149043,3
user-011232,1143294,4
user-011232,1149005,5
user-011232,1131697,6
user-011232,1149663,7
user-011232,1147780,8
user-011232,1137303,9
user-011232,1149704,10
user-011232,1149512,11
user-011232,1149784,12
user-011232,1149850,13
user-011233,1149713,0
user-011233,1118658,1
user-011233,1128424,2
user-011234,1149650,0
user-011234,1148570,1
user-011234,1149892,2
user-011234,1149917,3
user-011235,1149892,0
user-011235,1149955,1
user-011236,1149952,0
user-011236,1149759,1
user-011237,1149889,0
user-011237,1149926,1
user-011238,1149671,0
user-011239,1149671,0
user-011239,1149729,1
user-011240,1149688,0
user-011240,1149763,1
user-011241,1149553,0
user-011241,1149675,1
user-011242,1148570,0
user-011242,1149448,1
user-011242,1149704,2
user-011243,1149682,0
user-011243,1149952,1
user-011244,1149479,0
user-011244,1149892,1
user-011245,1149671,0
user-011245,1149614,1
user-011246,1149043,0
user-011247,1149894,0
user-011247,1149892,1
user-011248,1149671,0
user-011249,1149660,0
user-011250,1149910,0
user-011250,1149892,1
user-011251,1149671,0
user-011251,1149677,1
user-011251,1149675,2
user-011252,1149671,0
user-011252,1149892,1
user-011253,1149653,0
user-011253,1149967,1
user-011253,1149757,2
user-011254,1149671,0
user-011255,1149553,0
user-011255,1149599,1
user-011255,1149671,2
user-011255,1149647,3
user-011256,1149404,0
user-011257,1149688,0
user-011258,1149558,0
user-011259,1149479,0
user-011260,1149653,0
user-011260,1149671,1
user-011261,1149799,0
user-011261,1149892,1
user-011262,1149653,0
user-011262,1149671,1
user-011263,1149664,0
user-011263,1149627,1
user-011264,1149614,0
user-011264,1149892,1
user-011265,1149486,0
user-011266,1149759,0
user-011266,1149759,1
user-011267,1149599,0
user-011267,1149558,1
user-011268,1149653,0
user-011268,1149672,1
user-011268,1149553,2
user-011268,1149479,3
user-011269,1149671,0
user-011269,1149892,1
user-011270,1149562,0
user-011270,1149541,1
user-011270,1149622,2
user-011270,535825,3
user-011271,1149671,0
user-011271,1149511,1
user-011272,1149675,0
user-011272,1149661,1
user-011272,1149663,2
user-011273,1149836,0
user-011274,1147730,0
user-011274,1149675,1
user-011275,1149838,0
user-011275,1149671,1
user-011275,1149599,2
user-011276,1149234,0
user-011276,339698,1
user-011277,1149476,0
user-011278,1149671,0
user-011279,1149789,0
user-011279,1149671,1
user-011279,1149892,2
user-011280,1149618,0
user-011280,1149671,1
user-011281,1149623,0
user-011281,1149626,1
user-011281,1149558,2
user-011281,1149757,3
user-011281,1149869,4
user-011281,1149955,5
user-011281,1149614,6
user-011282,1149043,0
user-011283,1149614,0
user-011283,1149945,1
user-011283,1149892,2
user-011283,1149663,3
user-011283,1149917,4
user-011283,1149955,5
user-011283,1149799,6
user-011283,1146699,7
user-011284,1149671,0
user-011284,1149757,1
user-011284,1149671,2
user-011285,1149617,0
user-011285,1149318,1
user-011285,1147216,2
user-011285,1149740,3
user-011285,1149949,4
user-011286,772400,0
user-011286,1149894,1
user-011286,1149849,2
user-011287,1149683,0
user-011288,1149892,0
user-011288,1149614,1
user-011289,1149491,0
user-011289,1149498,1
user-011289,1149892,2
user-011290,1149671,0
user-011290,1149892,1
user-011291,1148570,0
user-011291,1149883,1
user-011291,1149713,2
user-011291,1149945,3
user-011292,1149671,0
user-011293,1149671,0
user-011293,1148570,1
user-011294,1149676,0
user-011295,1149739,0
user-011295,1149653,1
user-011295,1149784,2
user-011295,1149675,3
user-011295,1149679,4
user-011295,1149784,5
user-011296,1149650,0
user-011296,1146055,1
user-011297,1149614,0
user-011297,1149784,1
user-011297,1149411,2
user-011298,1149623,0
user-011298,1149671,1
user-011299,1149614,0
user-011299,1149892,1
user-011299,1149663,2
user-011299,1149917,3
user-011299,1149784,4
user-011299,1149671,5
user-011299,1149819,6
user-011300,1149458,0
user-011300,1148061,1
user-011301,1148570,0
user-011301,1149578,1
user-011301,1149671,2
user-011302,1149892,0
user-011302,1149614,1
user-011303,1149347,0
user-011303,1108253,1
user-011304,1149927,0
user-011305,1149892,0
user-011305,1149784,1
user-011305,1149955,2
user-011306,1149911,0
user-011306,1149935,1
user-011307,1149671,0
user-011307,1149907,1
user-011307,1149927,2
user-011307,1138804,3
user-011307,1149945,4
user-011307,1149913,5
user-011307,1149892,6
user-011308,1149671,0
user-011308,1149892,1
user-011308,1149917,2
user-011309,1149671,0
user-011310,1149673,0
user-011310,1149704,1
user-011310,1149043,2
user-011310,1149608,3
user-011310,1149491,4
user-011310,1149457,5
user-011310,1149462,6
user-011310,1149677,7
user-011310,1149599,8
user-011310,1149671,9
user-011310,1148570,10
user-011311,1149688,0
user-011312,1001825,0
user-011313,1149599,0
user-011313,1148570,1
user-011313,1149671,2
user-011313,1149799,3
user-011313,1149892,4
user-011314,1149671,0
user-011314,1149466,1
user-011314,1149892,2
user-011315,1149623,0
user-011315,1149671,1
user-011315,1149672,2
user-011316,1149623,0
user-011316,1149427,1
user-011317,1149664,0
user-011317,1148570,1
user-011317,1149850,2
user-011317,1149886,3
user-011317,1149892,4
user-011318,1149784,0
user-011318,1149411,1
user-011318,1149892,2
user-011319,1149852,0
user-011319,1149747,1
user-011319,1149671,2
user-011319,1149892,3
user-011319,1149614,4
user-011320,1149817,0
user-011320,1149906,1
user-011320,1149915,2
user-011321,1149883,0
user-011321,1147682,1
user-011321,1149675,2
user-011322,1149553,0
user-011322,1149599,1
user-011322,1149892,2
user-011323,1091979,0
user-011323,1091979,1
user-011324,1149440,0
user-011324,1149869,1
user-011324,1149440,2
user-011324,1149633,3
user-011324,1149880,4
user-011325,1149817,0
user-011325,1149915,1
user-011325,1149944,2
user-011325,1149836,3
user-011325,1149935,4
user-011325,1149906,5
user-011325,1149961,6
user-011326,1149664,0
user-011327,1149042,0
user-011327,1085944,1
user-011327,1103147,2
user-011328,1149672,0
user-011329,1149341,0
user-011329,1149963,1
user-011330,1149569,0
user-011330,1149553,1
user-011330,1149614,2
user-011330,1149892,3
